2020-07-16 00:56:06,988 WARN  [org.hibernate.jpa.boot.spi.ProviderChecker] HHH015016: Encountered a deprecated javax.persistence.spi.PersistenceProvider [org.hibernate.ejb.HibernatePersistence]; [org.hibernate.jpa.HibernatePersistenceProvider] will be used instead.
2020-07-16 00:57:47,012 INFO  [org.hibernate.annotations.common.Version] HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
2020-07-16 00:57:47,220 WARN  [org.hibernate.orm.connections.pooling] HHH10001002: Using Hibernate built-in connection pool (not for production use!)
2020-07-16 00:57:47,250 INFO  [org.hibernate.orm.connections.pooling] HHH10001005: using driver [com.mysql.cj.jdbc.Driver] at URL [jdbc:mysql://localhost:3306/vendas_jsf?useSSL=false]
2020-07-16 00:57:47,250 INFO  [org.hibernate.orm.connections.pooling] HHH10001001: Connection properties: {user=leonardo, password=****}
2020-07-16 00:57:47,251 INFO  [org.hibernate.orm.connections.pooling] HHH10001003: Autocommit mode: false
2020-07-16 00:57:47,253 INFO  [org.hibernate.engine.jdbc.connections.internal.DriverManagerConnectionProviderImpl] HHH000115: Hibernate connection pool size: 20 (min=1)
2020-07-16 00:57:47,465 INFO  [org.hibernate.dialect.Dialect] HHH000400: Using dialect: org.hibernate.dialect.MySQL5InnoDBDialect
2020-07-16 00:57:47,826 INFO  [org.hibernate.orm.beans] HHH10005002: No explicit CDI BeanManager reference was passed to Hibernate, but CDI is available on the Hibernate ClassLoader.
2020-07-16 00:57:47,891 INFO  [org.hibernate.validator.internal.util.Version] HV000001: Hibernate Validator 5.4.3.Final
2020-07-16 00:57:48,837 INFO  [org.hibernate.orm.connections.access] HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@27fe9713] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
2020-07-16 00:57:48,931 INFO  [org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator] HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2020-07-16 00:57:49,024 WARN  [org.hibernate.orm.deprecation] HHH90000022: Hibernate's legacy org.hibernate.Criteria API is deprecated; use the JPA javax.persistence.criteria.CriteriaQuery instead
2020-07-16 00:58:26,319 WARN  [org.hibernate.jpa.boot.spi.ProviderChecker] HHH015016: Encountered a deprecated javax.persistence.spi.PersistenceProvider [org.hibernate.ejb.HibernatePersistence]; [org.hibernate.jpa.HibernatePersistenceProvider] will be used instead.
2020-07-16 00:58:26,329 INFO  [org.hibernate.jpa.internal.util.LogHelper] HHH000204: Processing PersistenceUnitInfo [name: vendasPU]
2020-07-16 00:58:26,418 INFO  [org.hibernate.Version] HHH000412: Hibernate ORM core version 5.4.17.Final
2020-07-16 00:58:26,577 INFO  [org.hibernate.annotations.common.Version] HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
2020-07-16 00:58:26,803 WARN  [org.hibernate.orm.connections.pooling] HHH10001002: Using Hibernate built-in connection pool (not for production use!)
2020-07-16 00:58:26,819 INFO  [org.hibernate.orm.connections.pooling] HHH10001005: using driver [com.mysql.cj.jdbc.Driver] at URL [jdbc:mysql://localhost:3306/vendas_jsf?useSSL=false]
2020-07-16 00:58:26,820 INFO  [org.hibernate.orm.connections.pooling] HHH10001001: Connection properties: {user=leonardo, password=****}
2020-07-16 00:58:26,820 INFO  [org.hibernate.orm.connections.pooling] HHH10001003: Autocommit mode: false
2020-07-16 00:58:26,822 INFO  [org.hibernate.engine.jdbc.connections.internal.DriverManagerConnectionProviderImpl] HHH000115: Hibernate connection pool size: 20 (min=1)
2020-07-16 00:58:27,029 INFO  [org.hibernate.dialect.Dialect] HHH000400: Using dialect: org.hibernate.dialect.MySQL5InnoDBDialect
2020-07-16 00:58:27,417 INFO  [org.hibernate.orm.beans] HHH10005002: No explicit CDI BeanManager reference was passed to Hibernate, but CDI is available on the Hibernate ClassLoader.
2020-07-16 00:58:27,484 INFO  [org.hibernate.validator.internal.util.Version] HV000001: Hibernate Validator 5.4.3.Final
2020-07-16 00:58:28,380 INFO  [org.hibernate.orm.connections.access] HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@27fe9713] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
2020-07-16 00:58:28,507 INFO  [org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator] HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2020-07-16 00:58:28,605 WARN  [org.hibernate.orm.deprecation] HHH90000022: Hibernate's legacy org.hibernate.Criteria API is deprecated; use the JPA javax.persistence.criteria.CriteriaQuery instead
2020-07-16 01:01:05,234 WARN  [org.hibernate.jpa.boot.spi.ProviderChecker] HHH015016: Encountered a deprecated javax.persistence.spi.PersistenceProvider [org.hibernate.ejb.HibernatePersistence]; [org.hibernate.jpa.HibernatePersistenceProvider] will be used instead.
2020-07-16 01:01:05,241 INFO  [org.hibernate.jpa.internal.util.LogHelper] HHH000204: Processing PersistenceUnitInfo [name: vendasPU]
2020-07-16 01:01:05,326 INFO  [org.hibernate.Version] HHH000412: Hibernate ORM core version 5.4.17.Final
2020-07-16 01:01:05,475 INFO  [org.hibernate.annotations.common.Version] HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
2020-07-16 01:01:05,677 WARN  [org.hibernate.orm.connections.pooling] HHH10001002: Using Hibernate built-in connection pool (not for production use!)
2020-07-16 01:01:05,705 INFO  [org.hibernate.orm.connections.pooling] HHH10001005: using driver [com.mysql.cj.jdbc.Driver] at URL [jdbc:mysql://localhost:3306/vendas_jsf?useSSL=false]
2020-07-16 01:01:05,706 INFO  [org.hibernate.orm.connections.pooling] HHH10001001: Connection properties: {user=leonardo, password=****}
2020-07-16 01:01:05,706 INFO  [org.hibernate.orm.connections.pooling] HHH10001003: Autocommit mode: false
2020-07-16 01:01:05,709 INFO  [org.hibernate.engine.jdbc.connections.internal.DriverManagerConnectionProviderImpl] HHH000115: Hibernate connection pool size: 20 (min=1)
2020-07-16 01:01:05,922 INFO  [org.hibernate.dialect.Dialect] HHH000400: Using dialect: org.hibernate.dialect.MySQL5InnoDBDialect
2020-07-16 01:01:06,379 INFO  [org.hibernate.orm.beans] HHH10005002: No explicit CDI BeanManager reference was passed to Hibernate, but CDI is available on the Hibernate ClassLoader.
2020-07-16 01:01:06,434 INFO  [org.hibernate.validator.internal.util.Version] HV000001: Hibernate Validator 5.4.3.Final
2020-07-16 01:01:07,407 INFO  [org.hibernate.orm.connections.access] HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@27fe9713] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
2020-07-16 01:01:07,501 INFO  [org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator] HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2020-07-16 01:01:07,571 WARN  [org.hibernate.orm.deprecation] HHH90000022: Hibernate's legacy org.hibernate.Criteria API is deprecated; use the JPA javax.persistence.criteria.CriteriaQuery instead
